r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-16.36940078171134,57.031203454754674,0.0360501947935335,(-1344956.134320978+2486909.763581818j),57.031203454754674,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.165068625149445,0.032461244401182844,(2682876.7309558587+0j),63.255186462466135,2.2323295815232774e-07,(7035.53768609912+0j)
-16.351705825878433,56.98651195511533,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.98651195511533,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.11305202579452,0.032461244401182844,(2682876.7309558587+0j),63.25503745339052,2.2323295815232774e-07,(7035.53768609912+0j)
-16.334010870045525,56.94305296736239,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.94305296736239,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.06246199907488,0.032461244401182844,(2682876.7309558587+0j),63.25487941863847,2.2323295815232774e-07,(7035.53768609912+0j)
-16.316315914212616,56.900830128661994,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.900830128661994,0.0360501947935335,(-1344956.134320978-2486909.763581818j),57.01330322164781,0.032461244401182844,(2682876.7309558587+0j),63.254711512553015,2.2323295815232774e-07,(7035.53768609912+0j)
-16.298620958379708,56.85984708679453,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.85984708679453,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.96558038531231,0.032461244401182844,(2682876.7309558587+0j),63.25453278042677,2.2323295815232774e-07,(7035.53768609912+0j)
-16.2809260025468,56.82010750018891,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.82010750018891,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.919298197063355,0.032461244401182844,(2682876.7309558587+0j),63.254342140338295,2.2323295815232774e-07,(7035.53768609912+0j)
-16.26323104671389,56.781615037957096,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.781615037957096,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.87446137914651,0.032461244401182844,(2682876.7309558587+0j),63.25413836123295,2.2323295815232774e-07,(7035.53768609912+0j)
-16.245536090880982,56.74437337992861,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.74437337992861,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.831074669112624,0.032461244401182844,(2682876.7309558587+0j),63.253920036309964,2.2323295815232774e-07,(7035.53768609912+0j)
-16.227841135048074,56.70838621668531,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.70838621668531,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.78914281987291,0.032461244401182844,(2682876.7309558587+0j),63.25368555049966,2.2323295815232774e-07,(7035.53768609912+0j)
-16.210146179215165,56.673657249596204,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.673657249596204,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.74867059975406,0.032461244401182844,(2682876.7309558587+0j),63.25343304044091,2.2323295815232774e-07,(7035.53768609912+0j)
-16.192451223382257,56.640190190852366,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.640190190852366,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.70966279255372,0.032461244401182844,(2682876.7309558587+0j),63.25316034486034,2.2323295815232774e-07,(7035.53768609912+0j)
-16.17475626754935,56.607988763502114,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.607988763502114,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.67212419759619,0.032461244401182844,(2682876.7309558587+0j),63.25286494255631,2.2323295815232774e-07,(7035.53768609912+0j)
-16.15706131171644,56.57705670148618,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.57705670148618,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.636059629788214,0.032461244401182844,(2682876.7309558587+0j),63.2525438742179,2.2323295815232774e-07,(7035.53768609912+0j)
-16.13936635588353,56.54739774967305,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.54739774967305,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.601473919675165,0.032461244401182844,(2682876.7309558587+0j),63.2521936429403,2.2323295815232774e-07,(7035.53768609912+0j)
-16.121671400050626,56.51901566389447,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.51901566389447,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.56837191349732,0.032461244401182844,(2682876.7309558587+0j),63.25181008634154,2.2323295815232774e-07,(7035.53768609912+0j)
-16.103976444217718,56.49191421098103,0.0360501947935335,(-1344956.134320978+2486909.763581818j),56.49191421098103,0.0360501947935335,(-1344956.134320978-2486909.763581818j),56.53675847324648,0.032461244401182844,(2682876.7309558587+0j),63.25138821035056,2.2323295815232774e-07,(7035.53768609912+0j)
