r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-17.62574264584782,88.88770953633255,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.88770953633255,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.84100393108385,0.028473443091474565,(2512685.478022703+0j),92.09626396800773,3.215276048984602e-07,(8443.592573555234+0j)
-17.60804769001491,88.76928455275377,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.76928455275377,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.70176518559718,0.028473443091474565,(2512685.478022703+0j),92.09621998497546,3.215276048984602e-07,(8443.592573555234+0j)
-17.590352734182005,88.65209250729522,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.65209250729522,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.56394985453385,0.028473443091474565,(2512685.478022703+0j),92.09617492954284,3.215276048984602e-07,(8443.592573555234+0j)
-17.572657778349097,88.536137505904,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.536137505904,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.42756328501324,0.028473443091474565,(2512685.478022703+0j),92.09612876200464,3.215276048984602e-07,(8443.592573555234+0j)
-17.55496282251619,88.4214236677573,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.4214236677573,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.29261084350051,0.028473443091474565,(2512685.478022703+0j),92.09608144067113,3.215276048984602e-07,(8443.592573555234+0j)
-17.53726786668328,88.30795512530933,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.30795512530933,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.15909791588352,0.028473443091474565,(2512685.478022703+0j),92.09603292174239,3.215276048984602e-07,(8443.592573555234+0j)
-17.51957291085037,88.19573602433873,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.19573602433873,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),89.02702990755039,0.028473443091474565,(2512685.478022703+0j),92.09598315917319,3.215276048984602e-07,(8443.592573555234+0j)
-17.501877955017463,88.08477052399566,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),88.08477052399566,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.89641224346727,0.028473443091474565,(2512685.478022703+0j),92.09593210452714,3.215276048984602e-07,(8443.592573555234+0j)
-17.484182999184554,87.97506279684966,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.97506279684966,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.76725036825646,0.028473443091474565,(2512685.478022703+0j),92.09587970681949,3.215276048984602e-07,(8443.592573555234+0j)
-17.466488043351646,87.8666170289372,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.8666170289372,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.63954974627497,0.028473443091474565,(2512685.478022703+0j),92.09582591234728,3.215276048984602e-07,(8443.592573555234+0j)
-17.44879308751874,87.75943741980979,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.75943741980979,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.51331586169326,0.028473443091474565,(2512685.478022703+0j),92.0957706645058,3.215276048984602e-07,(8443.592573555234+0j)
-17.431098131685832,87.653528182582,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.653528182582,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.38855421857457,0.028473443091474565,(2512685.478022703+0j),92.09571390358984,3.215276048984602e-07,(8443.592573555234+0j)
-17.413403175852924,87.54889354397993,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.54889354397993,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.26527034095436,0.028473443091474565,(2512685.478022703+0j),92.09565556657849,3.215276048984602e-07,(8443.592573555234+0j)
-17.395708220020015,87.4455377443896,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.4455377443896,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.14346977292031,0.028473443091474565,(2512685.478022703+0j),92.0955955869017,3.215276048984602e-07,(8443.592573555234+0j)
-17.378013264187107,87.34346503790579,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.34346503790579,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),88.02315807869252,0.028473443091474565,(2512685.478022703+0j),92.09553389418696,3.215276048984602e-07,(8443.592573555234+0j)
-17.360318308354195,87.24267969238095,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.24267969238095,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.90434084270419,0.028473443091474565,(2512685.478022703+0j),92.09547041398375,3.215276048984602e-07,(8443.592573555234+0j)
-17.342623352521287,87.1431859894742,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.1431859894742,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.78702366968257,0.028473443091474565,(2512685.478022703+0j),92.0954050674639,3.215276048984602e-07,(8443.592573555234+0j)
-17.32492839668838,87.04498822470087,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),87.04498822470087,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.6712121847304,0.028473443091474565,(2512685.478022703+0j),92.09533777109499,3.215276048984602e-07,(8443.592573555234+0j)
-17.307233440855473,86.94809070748178,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.94809070748178,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.55691203340751,0.028473443091474565,(2512685.478022703+0j),92.0952684362841,3.215276048984602e-07,(8443.592573555234+0j)
-17.289538485022565,86.85249776119308,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.85249776119308,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.44412888181304,0.028473443091474565,(2512685.478022703+0j),92.09519696898872,3.215276048984602e-07,(8443.592573555234+0j)
-17.271843529189656,86.75821372321614,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),86.75821372321614,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),87.33286841666781,0.028473443091474565,(2512685.478022703+0j),92.09512326929122,3.215276048984602e-07,(8443.592573555234+0j)
