p0 [Pa],cbt [m],n0 [m^-3],uz0 [m/s],u0 [m/s],rp [m],rrmse,Tp [K]
19533.273929446066,0.024452119157894525,2.875e+19,2819701.4558319077,104263.12627021123,0.013598975260159962,0.1496844455595762,3432997.916666667
19968.08875131986,0.024670290418691645,2.875e+19,2852128.456162777,104263.12627021123,0.013598975260159962,0.14830870350127803,3481350.0
14181.241084971996,0.020404944289550545,3.25e+19,1991963.0208728712,104263.12627021123,0.013598975260159962,0.18031102732701396,2320900.0
14692.97743899535,0.020706105077736747,3.25e+19,2027403.5064657005,104263.12627021123,0.013598975260159962,0.17764652739682013,2369252.0833333335
15208.193772403392,0.021002561107521824,3.25e+19,2062595.553278996,104263.12627021123,0.013598975260159962,0.17509230148830407,2417604.1666666665
15726.803835921766,0.021294499649121418,3.25e+19,2097547.2590465816,104263.12627021123,0.013598975260159962,0.1726412783580245,2465956.25
16248.724947861798,0.02158209581921142,3.25e+19,2132266.2186685856,104263.12627021123,0.013598975260159962,0.1702870054513014,2514308.3333333335
16773.87780128827,0.02186551368129289,3.25e+19,2166759.5707783997,104263.12627021123,0.013598975260159962,0.16802358065794862,2562660.4166666665
17302.186282422866,0.022144907218235685,3.25e+19,2201034.0386391324,104263.12627021123,0.013598975260159962,0.16584559310633684,2611012.5
17833.577299866753,0.022420421195050548,3.25e+19,2235095.966212197,104263.12627021123,0.013598975260159962,0.16374807160480767,2659364.5833333335
18367.98062415298,0.022692191926957483,3.25e+19,2268951.3500948874,104263.12627021123,0.013598975260159962,0.1617264395823781,2707716.6666666665
18905.328737095853,0.022960347965393722,3.25e+19,2302605.8679063385,104263.12627021123,0.013598975260159962,0.15977647557639654,2756068.75
19445.556690392077,0.02322501071262969,3.25e+19,2336064.9036064697,104263.12627021123,0.013598975260159962,0.15789427847317158,2804420.8333333335
19988.601972921282,0.02348629497403068,3.25e+19,2369333.5701549016,104263.12627021123,0.013598975260159962,0.15607623683679148,2852772.916666667
